id	language	dateIdentified	physicalSetting	variantLiteral	Rating	serviceExpectation	taxonCount	Owner	modified	licenseLogoURL	PixelYDimension	digitizationDate	attributionLinkURL	nameAccordingTo	furtherInformationURL	comments	CountryCode	CountryName	vernacularName	scientificNameID	format	title	LocationCreated	LocationShown	PixelXDimension	CreateDate	resourceCreationTechnique	ProvinceState	MetadataDate	creator	subjectCategoryVocabulary	sex	attributionLogoURL	identificationQualifier	identifier	lifeStage	identifiedBy	City	provider	otherScientificName	Sublocation	UsageTerms	subtype	providerManagedID	Credit	timeOfDay	description	accessURI	rights	reviewerComments	subjectOrientation	scientificName	reviewer	licensingException	WorldRegion	metadataCreator	caption	tag	type	subjectPart	temporal	captureDevice	metadataLanguageLiteral	variantDescription	available	CVterm	taxonCoverage	source	WebStatement	metadataProvider
109ed49d-604e-4d84-8e1a-8f88f35c4a14				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	5400				http://www.morphbank.net/586908						image/jpeg	image of Battus philenor			3733		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		792c6793-bdd9-40a9-9968-70a5d3996c8a				http://www.morphbank.net/588055					http://www.morphbank.net/586908	Tall Timbers 2011			http://www.morphbank.net?id=586908&imgType=jpeg	by-nc-sa		Ventral					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
a41786fb-eb39-4c68-b930-216118ad55c1				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4433				http://www.morphbank.net/586911						image/jpeg	image of Eurytides marcellus			3300		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		43a62535-562c-4603-8c4c-ea1bbd270611				http://www.morphbank.net/588055					http://www.morphbank.net/586911	Tall Timbers 2011			http://www.morphbank.net?id=586911&imgType=jpeg	by-nc-sa		Ventral					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
aedc7099-3b70-4337-a3a1-badd8f34d468				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4225				http://www.morphbank.net/586914						image/jpeg	image of Eurytides marcellus			3208		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		7843b7ae-2452-4a83-b181-ba7b73b70124				http://www.morphbank.net/588055					http://www.morphbank.net/586914	Tall Timbers 2011			http://www.morphbank.net?id=586914&imgType=jpeg	by-nc-sa		Ventral					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
a5519729-7017-4a9d-8d46-0073e7f2e7b1				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4250				http://www.morphbank.net/586917						image/jpeg	image of Eurytides marcellus			3025		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		8ac44de3-9fb6-4627-8a4e-ae0ad77ae711				http://www.morphbank.net/588055					http://www.morphbank.net/586917	Tall Timbers 2011			http://www.morphbank.net?id=586917&imgType=jpeg	by-nc-sa		Ventral					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
6d9aed43-d4c7-4367-b131-61a85dea5ad3				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4484				http://www.morphbank.net/586920						image/jpeg	image of Eurytides marcellus			3683		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		54cdd12b-161a-485b-81cb-ae165cacec5f				http://www.morphbank.net/588055					http://www.morphbank.net/586920	Tall Timbers 2011			http://www.morphbank.net?id=586920&imgType=jpeg	by-nc-sa		Ventral					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
48979724-d00a-49db-9010-d367474feaa8				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4958				http://www.morphbank.net/586923						image/jpeg	image of Eurytides marcellus			3999		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		0e99c325-dc61-40be-b257-40b43bee894a				http://www.morphbank.net/588055					http://www.morphbank.net/586923	Tall Timbers 2011			http://www.morphbank.net?id=586923&imgType=jpeg	by-nc-sa		Ventral					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
5017fa8c-fbb1-4ad2-8232-86cdad69013e				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4958				http://www.morphbank.net/586924						image/jpeg	image of Battus philenor			4016		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		4cfc3335-6c81-4c0c-9e07-a29a553cb1d8				http://www.morphbank.net/588055					http://www.morphbank.net/586924	Tall Timbers 2011			http://www.morphbank.net?id=586924&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
656131eb-f101-479f-b6f3-83c22c230c64				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4950				http://www.morphbank.net/586925						image/jpeg	image of Battus philenor			4024		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		5a79832a-618d-4dd6-960a-684af3cca17a				http://www.morphbank.net/588055					http://www.morphbank.net/586925	Tall Timbers 2011			http://www.morphbank.net?id=586925&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
25677778-299b-4ec9-92ba-71ea1b18edf7				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4300				http://www.morphbank.net/586926						image/jpeg	image of Battus philenor			3983		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		35690424-f978-47de-af09-b44ab1c0e310				http://www.morphbank.net/588055					http://www.morphbank.net/586926	Tall Timbers 2011			http://www.morphbank.net?id=586926&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
c7f34b58-e095-4b9f-b30b-ba4f5d2faad9				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4241				http://www.morphbank.net/586927						image/jpeg	image of Battus philenor			4024		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		a744d710-dc46-4f6f-9c37-a7627cdc9f9a				http://www.morphbank.net/588055					http://www.morphbank.net/586927	Tall Timbers 2011			http://www.morphbank.net?id=586927&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
cf5e6e6f-2851-48ec-bb6f-c2efd02f4576				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4309				http://www.morphbank.net/586928						image/jpeg	image of Battus philenor			4007		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		db923477-4850-457b-b621-ac0d267863d5				http://www.morphbank.net/588055					http://www.morphbank.net/586928	Tall Timbers 2011			http://www.morphbank.net?id=586928&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
d05933be-1839-4393-917d-2122b0ad7c2e				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4258				http://www.morphbank.net/586929						image/jpeg	image of Battus philenor			3999		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		0bd193b8-88a8-491f-9e58-77487f549a62				http://www.morphbank.net/588055					http://www.morphbank.net/586929	Tall Timbers 2011			http://www.morphbank.net?id=586929&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
1127aaa5-3a46-4d6a-80fc-5fe14e4d6241				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4358				http://www.morphbank.net/586930						image/jpeg	image of Battus philenor			3991		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		8e74a740-d9a6-486b-954f-5e64cde0a586				http://www.morphbank.net/588055					http://www.morphbank.net/586930	Tall Timbers 2011			http://www.morphbank.net?id=586930&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
3f2bc057-5476-4e0a-88ca-8171cd55c570				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4291				http://www.morphbank.net/586931						image/jpeg	image of Battus philenor			4007		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		a210899f-49ec-4334-a92c-3932ed79e763				http://www.morphbank.net/588055					http://www.morphbank.net/586931	Tall Timbers 2011			http://www.morphbank.net?id=586931&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
287cd99a-ab7e-4fd0-ac63-8c885d4ed0fa				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	3833				http://www.morphbank.net/586932						image/jpeg	image of Battus philenor			3992		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		0b188e7f-96bf-4f5b-b288-6b25064618c4				http://www.morphbank.net/588055					http://www.morphbank.net/586932	Tall Timbers 2011			http://www.morphbank.net?id=586932&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
c0edca07-c7a9-4574-ab6e-4f2e04b9e1fa				best quality				Tall Timbers 2011	2011-10-17 13:27:37.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4392				http://www.morphbank.net/586933						image/jpeg	image of Battus philenor			3608		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		774a7546-48cd-46ff-b8ee-bad86720ee86				http://www.morphbank.net/588055					http://www.morphbank.net/586933	Tall Timbers 2011			http://www.morphbank.net?id=586933&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
a41786fb-eb39-4c68-b930-216118ad55c1				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4350				http://www.morphbank.net/586934						image/jpeg	image of Eurytides marcellus			3434		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		b5d43d8c-6b4b-4755-abf8-d74620376881				http://www.morphbank.net/588055					http://www.morphbank.net/586934	Tall Timbers 2011			http://www.morphbank.net?id=586934&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
aedc7099-3b70-4337-a3a1-badd8f34d468				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4059				http://www.morphbank.net/586935						image/jpeg	image of Eurytides marcellus			3184		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		99755aa1-6320-44c2-9cfe-b38a631231ce				http://www.morphbank.net/588055					http://www.morphbank.net/586935	Tall Timbers 2011			http://www.morphbank.net?id=586935&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
a5519729-7017-4a9d-8d46-0073e7f2e7b1				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4292				http://www.morphbank.net/586936						image/jpeg	image of Eurytides marcellus			3233		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		2e8a3ade-ff75-4984-8425-7582b686d3ae				http://www.morphbank.net/588055					http://www.morphbank.net/586936	Tall Timbers 2011			http://www.morphbank.net?id=586936&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
6d9aed43-d4c7-4367-b131-61a85dea5ad3				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4492				http://www.morphbank.net/586937						image/jpeg	image of Eurytides marcellus			3483		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		db9501dd-8b81-4508-8c88-6fd30936537b				http://www.morphbank.net/588055					http://www.morphbank.net/586937	Tall Timbers 2011			http://www.morphbank.net?id=586937&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
